"FileName","PlotNum","X","X1","X1.2","X1.4","X1.6","X1.8","X2","X2.2","X2.4","X2.6","X2.8","X3","X3.2","X3.4","X3.6","X3.8","X4","X4.2","X4.4","X4.6","X4.8","OptimalF.score","OptimalWindowSize"
"MJGC1902_CHM01_pitfree0505.tif","MJGC1902",34,0.29787234,0.454873646,0.626262626,0.772151899,0.884057971,0.914728682,0.926829268,0.926829268,0.916666667,0.898305085,0.888888889,0.879310345,0.849557522,0.836363636,0.79245283,0.757281553,0.745098039,0.732673267,0.732673267,0.72,0.926829268,2.2
"MJGC1903_CHM01_pitfree0505.tif","MJGC1903",35,0.257611241,0.385964912,0.523809524,0.687898089,0.821705426,0.857142857,0.894736842,0.909090909,0.925925926,0.91588785,0.905660377,0.884615385,0.884615385,0.873786408,0.84,0.828282828,0.816326531,0.804123711,0.739130435,0.739130435,0.925925926,2.6
"MJGC1904_CHM01_pitfree0505.tif","MJGC1904",36,0.301204819,0.446428571,0.57254902,0.695652174,0.757062147,0.830188679,0.857142857,0.832214765,0.849315068,0.845070423,0.811594203,0.794117647,0.776119403,0.772727273,0.759689922,0.74015748,0.74015748,0.715447154,0.694214876,0.661016949,0.857142857,2.2
"MJGC1905_CHM01_pitfree0505.tif","MJGC1905",37,0.303296703,0.436482085,0.578947368,0.76300578,0.851612903,0.913043478,0.918518519,0.916030534,0.899224806,0.899224806,0.890625,0.897637795,0.88,0.823529412,0.8,0.8,0.767857143,0.733944954,0.698113208,0.673076923,0.918518519,2.2
"MJGC1906_CHM01_pitfree0505.tif","MJGC1906",38,0.253164557,0.36900369,0.487804878,0.609756098,0.725925926,0.783333333,0.849056604,0.854368932,0.895833333,0.884210526,0.891304348,0.879120879,0.866666667,0.853932584,0.853932584,0.813953488,0.813953488,0.8,0.756097561,0.740740741,0.895833333,2.6
"MJGC1907_CHM01_pitfree0505.tif","MJGC1907",39,0.234513274,0.351351351,0.522613065,0.675324675,0.781954887,0.894736842,0.900900901,0.907407407,0.905660377,0.873786408,0.862745098,0.851485149,0.84,0.828282828,0.828282828,0.824742268,0.787234043,0.774193548,0.760869565,0.760869565,0.907407407,2.4
"MJGC1908_CHM01_pitfree0505.tif","MJGC1908",40,0.195121951,0.301369863,0.427184466,0.573333333,0.704918033,0.754716981,0.835164835,0.853932584,0.873563218,0.880952381,0.880952381,0.86746988,0.853658537,0.820512821,0.805194805,0.805194805,0.756756757,0.739726027,0.739726027,0.704225352,0.880952381,2.8
"MJGC1909_CHM01_pitfree0505.tif","MJGC1909",41,0.382417582,0.54313099,0.661016949,0.736318408,0.773480663,0.785714286,0.754716981,0.736842105,0.72,0.698630137,0.699300699,0.680851064,0.652173913,0.580152672,0.569230769,0.558139535,0.546875,0.546875,0.535433071,0.512,0.785714286,2
"MJGC1910_CHM01_pitfree0505.tif","MJGC1910",42,0.338204593,0.484848485,0.6015625,0.708133971,0.777777778,0.867924528,0.864516129,0.84,0.833333333,0.814285714,0.802919708,0.757575758,0.738461538,0.728682171,0.708661417,0.677419355,0.655737705,0.621848739,0.573913043,0.535714286,0.867924528,2
"MJGC1911_CHM01_pitfree0505.tif","MJGC1911",43,0.284536082,0.403614458,0.52244898,0.614583333,0.716981132,0.780141844,0.824427481,0.816,0.803278689,0.796610169,0.775862069,0.765217391,0.754385965,0.754385965,0.743362832,0.697247706,0.672897196,0.607843137,0.607843137,0.594059406,0.824427481,2.2
"MJGC1912_CHM01_pitfree0505.tif","MJGC1912",44,0.300847458,0.422712934,0.524590164,0.629441624,0.733727811,0.789473684,0.819444444,0.852941176,0.857142857,0.861538462,0.832,0.79338843,0.783333333,0.752136752,0.730434783,0.684684685,0.672727273,0.648148148,0.60952381,0.568627451,0.861538462,2.8
"MJGC1913_CHM01_pitfree0505.tif","MJGC1913",45,0.356,0.483965015,0.616600791,0.697247706,0.793478261,0.834285714,0.843930636,0.842105263,0.831325301,0.8,0.79245283,0.777070064,0.736842105,0.72,0.684931507,0.657342657,0.588235294,0.545454545,0.511627907,0.476190476,0.843930636,2.2
"MJGC1914_CHM01_pitfree0505.tif","MJGC1914",46,0.2688,0.397094431,0.5,0.598290598,0.670103093,0.728323699,0.736196319,0.742138365,0.735483871,0.723684211,0.72,0.684931507,0.666666667,0.647887324,0.623188406,0.597014925,0.586466165,0.564885496,0.542635659,0.53125,0.742138365,2.4
"MJGC1915_CHM01_pitfree0505.tif","MJGC1915",47,0.195876289,0.318965517,0.44047619,0.601626016,0.660377358,0.777777778,0.85,0.871794872,0.868421053,0.904109589,0.916666667,0.916666667,0.916666667,0.901408451,0.901408451,0.901408451,0.901408451,0.885714286,0.852941176,0.852941176,0.916666667,3
"MJGC1916_CHM01_pitfree0505.tif","MJGC1916",48,0.212765957,0.330882353,0.483870968,0.582781457,0.730434783,0.84,0.884210526,0.903225806,0.901098901,0.911111111,0.931818182,0.91954023,0.906976744,0.894117647,0.894117647,0.86746988,0.86746988,0.825,0.810126582,0.794871795,0.931818182,3
"MJGC1917_CHM01_pitfree0505.tif","MJGC1917",49,0.244604317,0.392156863,0.556818182,0.761904762,0.851851852,0.901960784,0.907216495,0.916666667,0.926315789,0.926315789,0.926315789,0.903225806,0.903225806,0.891304348,0.879120879,0.853932584,0.853932584,0.853932584,0.840909091,0.785714286,0.926315789,2.6
"MJGC1918_CHM01_pitfree0505.tif","MJGC1918",50,0.226600985,0.338235294,0.463917526,0.573248408,0.632352941,0.754385965,0.788990826,0.831683168,0.857142857,0.903225806,0.921348315,0.909090909,0.896551724,0.88372093,0.86746988,0.853658537,0.839506173,0.825,0.763157895,0.746666667,0.921348315,3
"MJGC1919_CHM01_pitfree0505.tif","MJGC1919",51,0.229166667,0.360655738,0.526946108,0.693548387,0.785046729,0.875,0.893617021,0.933333333,0.909090909,0.91954023,0.917647059,0.917647059,0.917647059,0.904761905,0.891566265,0.87804878,0.864197531,0.864197531,0.835443038,0.835443038,0.933333333,2.4
"MJGC1920_CHM01_pitfree0505.tif","MJGC1920",52,0.235897436,0.355212355,0.476190476,0.567741935,0.711864407,0.785046729,0.828282828,0.863157895,0.891304348,0.901098901,0.898876404,0.896551724,0.896551724,0.896551724,0.894117647,0.86746988,0.839506173,0.810126582,0.779220779,0.779220779,0.901098901,2.8
"MJGC1921_CHM01_pitfree0505.tif","MJGC1921",53,0.290410959,0.473214286,0.62962963,0.772727273,0.85,0.902654867,0.934579439,0.923076923,0.94,0.94,0.94,0.94,0.94,0.94,0.918367347,0.884210526,0.835164835,0.808988764,0.795454545,0.76744186,0.94,2.6
"MJGC1922_CHM01_pitfree0505.tif","MJGC1922",54,0.261111111,0.384937238,0.552147239,0.656716418,0.781818182,0.843137255,0.886597938,0.895833333,0.913043478,0.913043478,0.923076923,0.923076923,0.898876404,0.898876404,0.898876404,0.886363636,0.886363636,0.847058824,0.804878049,0.775,0.923076923,3
"MJGC1923_CHM01_pitfree0505.tif","MJGC1923",55,0.272727273,0.43438914,0.614379085,0.754098361,0.833333333,0.834951456,0.87755102,0.895833333,0.905263158,0.893617021,0.879120879,0.866666667,0.866666667,0.853932584,0.853932584,0.827586207,0.827586207,0.8,0.740740741,0.740740741,0.905263158,2.6
"MJGG1901_CHM01_pitfree0505.tif","MJGG1901",56,0.241758242,0.366666667,0.520325203,0.666666667,0.761904762,0.831168831,0.864864865,0.901408451,0.941176471,0.955223881,0.96969697,0.96969697,0.984615385,0.984615385,0.984615385,0.984615385,0.984615385,0.96875,0.952380952,0.918032787,0.984615385,3.4
"MJGG1902_CHM01_pitfree0505.tif","MJGG1902",57,0.192546584,0.280542986,0.407894737,0.540540541,0.707317073,0.794520548,0.852941176,0.935483871,0.935483871,0.935483871,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.931034483,0.931034483,0.966666667,3
"MJGG1903_CHM01_pitfree0505.tif","MJGG1903",58,0.262975779,0.383419689,0.532374101,0.685185185,0.778947368,0.891566265,0.925,0.925,0.961038961,0.96,0.95890411,0.944444444,0.929577465,0.914285714,0.914285714,0.898550725,0.882352941,0.882352941,0.830769231,0.830769231,0.961038961,2.6
